university	career	inscription_date	first_name	gender	age	postal_code	location	email
universidad nacional de villa maría	licenciatura en artes	02-Jul-20	jacob bauer	male	21	4434	ANTA	jaredwright@gmail.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	29-May-20	brittany myers	female	21	4143	INDEPENDENCIA	jcampbell@hotmail.com
universidad nacional de villa maría	ingeniería mecánica	22-Jul-20	lisa warren	female	21	4143	INDEPENDENCIA	williamslauren@yahoo.com
universidad nacional de villa maría	licenciatura en terapia ocupacional	05-Jan-20	vincent wilson	male	21	6361	AGUSTONI	heather78@gmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	01-Jun-20	alice flores	female	44	6361	AGUSTONI	cookrachel@gmail.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	13-Feb-20	timothy smith	male	21	6361	AGUSTONI	robert14@hotmail.com
universidad nacional de villa maría	diseño industrial	31-Mar-20	michelle tucker	female	21	6361	AGUSTONI	erica44@hotmail.com
universidad nacional de villa maría	licenciatura en ciencia política	22-Oct-19	jordan willia	male	21	5589	CHAPANAY	bennettgary@hotmail.com
universidad nacional de villa maría	licenciatura en producción de bioimagenes	30-Dec-19	randy sullivan	male	21	5589	CHAPANAY	mbrown@gmail.com
universidad nacional de villa maría	licenciatura en kinesiología y fisiatría	06-Feb-20	patricia brown	female	48	5589	CHAPANAY	patrickhall@gmail.com
universidad nacional de villa maría	ingeniería electrónica	16-Apr-20	kelly harris	female	21	2445	CRISTOLIA	inelson@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias antropológicas	22-Jun-20	donald parrish	male	25	2445	CRISTOLIA	jmassey@gmail.com
universidad nacional de villa maría	ingeniería electrónica	01-Mar-20	roger archer	male	21	2445	CRISTOLIA	jason03@yahoo.com
universidad nacional de villa maría	ingeniería electrónica	17-Oct-19	steven stuart	male	21	2445	CRISTOLIA	brookskenneth@gmail.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	24-Nov-19	steven reilly	male	21	2445	CRISTOLIA	mario79@gmail.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	04-Apr-20	thomas martinez	male	21	2445	CRISTOLIA	joe40@gmail.com
universidad nacional de villa maría	licenciatura en kinesiología y fisiatría	17-Apr-20	seth mitchell	male	21	2445	CRISTOLIA	rvasquez@yahoo.com
universidad nacional de villa maría	actuario	21-Jan-20	michael dawson	male	21	3151	ANTELO	lhicks@yahoo.com
universidad nacional de villa maría	licenciatura en administración	04-Jul-20	angel wagner	male	21	3151	ANTELO	stevenday@yahoo.com
universidad nacional de villa maría	licenciatura en ciencia política	24-Oct-19	lisa pacheco	female	21	3151	ANTELO	hammondeddie@gmail.com
universidad nacional de villa maría	contador público	21-Oct-19	nicole porter	female	21	2921	GODOY	roblesdorothy@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias ambientales	09-Dec-19	anna townsend	female	21	2921	GODOY	kathrynshelton@yahoo.com
universidad nacional de villa maría	diseño industrial	29-Jan-20	denise brown	female	21	2921	GODOY	mgoodman@yahoo.com
universidad nacional de villa maría	licenciatura en ciencia y tecnología de alimentos	26-Mar-20	tara carter	female	21	2921	GODOY	stephanieperry@hotmail.com
universidad nacional de villa maría	licenciatura en artes	27-Oct-19	james spence	male	21	2921	GODOY	melissatravis@gmail.com
universidad nacional de villa maría	actuario	31-Dec-19	william gordon	male	21	1663	MUÑIZ	michaeljones@gmail.com
universidad nacional de villa maría	actuario	18-Jun-20	joel adkins	male	21	1663	MUÑIZ	coreygardner@yahoo.com
universidad nacional de villa maría	diseño de imagen y sonido	08-Jan-20	dr taylor floyd	male	21	1663	MUÑIZ	paul16@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias antropológicas	01-Jan-20	michelle robinson	female	21	1663	MUÑIZ	santiagorebecca@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias de la educación	15-Jul-20	cody bell	male	21	3018	CANDIOTI	molinajoanna@gmail.com
universidad nacional de villa maría	licenciatura en psicología	14-Nov-19	katherine garcia	female	21	3018	CANDIOTI	andrew01@gmail.com
universidad nacional de villa maría	licenciatura en ciencia y tecnología de alimentos	23-Nov-19	mark tapia	male	21	3018	CANDIOTI	scott36@yahoo.com
universidad nacional de villa maría	actuario	25-Jul-20	taylor mann	male	21	2938	ALSINA	efry@gmail.com
universidad nacional de villa maría	licenciatura en psicología	24-Dec-19	harry solis	male	21	2938	ALSINA	xfreeman@gmail.com
universidad nacional de villa maría	licenciatura en ciencia y tecnología de alimentos	08-Apr-20	holly gardner	female	21	2938	ALSINA	cynthiacampos@hotmail.com
universidad nacional de villa maría	arquitectura	25-Apr-20	john lawson	male	21	2938	ALSINA	heather83@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias biológicas	30-Oct-19	andrew tucker	male	21	6648	MECHA	lynn81@gmail.com
universidad nacional de villa maría	licenciatura en ciencias de la educación	23-Mar-20	robert jones	male	21	2117	ALCORTA	ashley44@yahoo.com
universidad nacional de villa maría	licenciatura en terapia ocupacional	08-May-20	richard ward	male	21	2117	ALCORTA	kathleensmith@hotmail.com
universidad nacional de villa maría	farmacia	08-Jul-20	melanie bennett	female	28	2117	ALCORTA	bruce48@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias biológicas	11-May-20	seth robinson	male	21	6221	CEBALLOS	coopertracey@hotmail.com
universidad nacional de villa maría	diseño de imagen y sonido	25-Apr-20	brittany ford	female	21	6221	CEBALLOS	chadolson@yahoo.com
universidad nacional de villa maría	licenciatura en administración	05-Oct-19	deborah willia	female	26	6640	ASAMBLEA	elizabethsmith@yahoo.com
universidad nacional de villa maría	licenciatura en artes	28-Nov-19	linda bowman	female	21	6640	ASAMBLEA	karennelson@yahoo.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	09-Jan-20	ashley edwards	female	21	2639	BERABEVU	ryan35@yahoo.com
universidad nacional de villa maría	agronomía	10-Dec-19	david hansen	male	21	2639	BERABEVU	todd84@gmail.com
universidad nacional de villa maría	licenciatura en kinesiología y fisiatría	06-Jun-20	william willia	male	21	2639	BERABEVU	daveross@gmail.com
universidad nacional de villa maría	licenciatura en producción de bioimagenes	12-Feb-20	taylor morgan	female	21	2639	BERABEVU	allenharold@hotmail.com
universidad nacional de villa maría	bioquímica	08-Jul-20	gregory scott	male	21	2639	BERABEVU	chasesandra@yahoo.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	19-Apr-20	barbara caldwell	female	43	2639	BERABEVU	raymond04@hotmail.com
universidad nacional de villa maría	licenciatura en psicología	11-Feb-20	aaron ada	male	21	2639	BERABEVU	carl79@hotmail.com
universidad nacional de villa maría	ciencias veterinarias	30-May-20	christopher khan	male	21	2639	BERABEVU	shawnreyes@gmail.com
universidad nacional de villa maría	contador público	21-Apr-20	aaron willia	male	21	1846	ADROGUE	michael00@yahoo.com
universidad nacional de villa maría	licenciatura en kinesiología y fisiatría	22-Feb-20	richard sanders	male	21	1846	ADROGUE	michaelbrown@hotmail.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	16-Oct-19	benjamin zimmerman	male	21	1846	ADROGUE	michaelbarnes@yahoo.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	31-May-20	eric wilson	male	21	1846	ADROGUE	lewisbrenda@hotmail.com
universidad nacional de villa maría	agronomía	02-Apr-20	sylvia crawford	female	21	6309	ALPACHIRI	khernandez@yahoo.com
universidad nacional de villa maría	licenciatura en musicoterapia	10-Jun-20	christina smith	female	21	6309	ALPACHIRI	markduffy@gmail.com
universidad nacional de villa maría	actuario	24-Mar-20	jennifer conway	female	21	6309	ALPACHIRI	duncanmelissa@gmail.com
universidad nacional de villa maría	arquitectura	03-Jun-20	timothy wilson	male	21	6309	ALPACHIRI	david51@gmail.com
universidad nacional de villa maría	licenciatura en gestión de agroalimentos	16-Mar-20	debra keller	female	21	6309	ALPACHIRI	shafferchristy@yahoo.com
universidad nacional de villa maría	licenciatura en kinesiología y fisiatría	21-Apr-20	jordan pierce	male	21	6309	ALPACHIRI	campbellkimberly@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias antropológicas	16-Jul-20	robert burns	male	26	2717	ACEVEDO	raymondpeterson@gmail.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	21-Apr-20	carol brown	female	42	2717	ACEVEDO	curtis15@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias geológicas	02-Apr-20	zachary beck	male	21	2113	PEYRANO	mooreaaron@gmail.com
universidad nacional de villa maría	ingeniería electrónica	31-Oct-19	joshua robles	male	21	2113	PEYRANO	qwhite@yahoo.com
universidad nacional de villa maría	licenciatura en psicología	21-Dec-19	amy miller	female	21	2113	PEYRANO	karaparks@yahoo.com
universidad nacional de villa maría	ingeniería en informática	13-Jul-20	taylor mosley	female	21	1856	GLEW	yrichardson@hotmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	04-Apr-20	robert duke	male	21	1856	GLEW	jessica43@yahoo.com
universidad nacional de villa maría	farmacia	19-Feb-20	anthony knight	male	21	1856	GLEW	shaynes@gmail.com
universidad nacional de villa maría	diseño de imagen y sonido	23-Jan-20	wendy garza	female	28	8158	APARICIO	cwalker@gmail.com
universidad nacional de villa maría	técnico para bioterios	04-Oct-19	amanda daniel	female	21	2449	AVENA	lauren64@hotmail.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	19-Mar-20	david johnson	male	21	2449	AVENA	nunezjohn@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias geológicas	09-Dec-19	alexandria miller	female	21	2449	AVENA	hollandbrenda@gmail.com
universidad nacional de villa maría	licenciatura en ciencias biológicas	30-Apr-20	lisa daniels	female	21	3076	HUANQUEROS	combstodd@yahoo.com
universidad nacional de villa maría	ingeniería electrónica	17-Feb-20	angela briggs	female	21	3076	HUANQUEROS	michael90@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias ambientales	22-May-20	mackenzie myers	female	21	3076	HUANQUEROS	kfriedman@hotmail.com
universidad nacional de villa maría	licenciatura en terapia ocupacional	19-Feb-20	heather contreras	female	21	2340	CERES	brendayoung@yahoo.com
universidad nacional de villa maría	diseño de imagen y sonido	11-Apr-20	victor jones	male	45	2340	CERES	andersonshannon@hotmail.com
universidad nacional de villa maría	licenciatura en administración	07-Mar-20	bradley ross	male	21	2340	CERES	doylenicholas@gmail.com
universidad nacional de villa maría	farmacia	03-Jan-20	brian lewis	male	21	4162	BATIRUANA	jonesdaniel@yahoo.com
universidad nacional de villa maría	bioquímica	19-Feb-20	bonnie nolan	female	21	4162	BATIRUANA	joshua58@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias geológicas	15-Apr-20	david thompson	male	46	4162	BATIRUANA	gentrysavannah@gmail.com
universidad nacional de villa maría	farmacia	19-Feb-20	derek martinez	male	40	4162	BATIRUANA	davidchase@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias de la computación	10-Jun-20	william doyle md	male	21	4162	BATIRUANA	medinamichaela@hotmail.com
universidad nacional de villa maría	diseño de imagen y sonido	14-Jul-20	stanley andrade	male	21	2146	CLASON	dowen@hotmail.com
universidad nacional de villa maría	medicina	08-Jul-20	stacey mccarthy	female	21	2146	CLASON	laurajames@gmail.com
universidad nacional de villa maría	licenciatura en ciencia política	27-Jun-20	scott garcia	male	21	2318	AURELIA	alyssamcdonald@gmail.com
universidad nacional de villa maría	licenciatura en administración	20-Apr-20	jeffrey mccormick	male	25	2318	AURELIA	paul36@hotmail.com
universidad nacional de villa maría	licenciatura en administración	02-Mar-20	kurt prince	male	21	2318	AURELIA	usanchez@hotmail.com
universidad nacional de villa maría	ingeniería electrónica	30-Dec-19	casey martinez	male	21	2318	AURELIA	matthew08@yahoo.com
universidad nacional de villa maría	ingeniería en informática	21-Jan-20	michael bailey	male	21	4135	CASPINCHANGO	thomasgilbert@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias antropológicas	18-Apr-20	kimberly collins	female	21	4135	CASPINCHANGO	stanleyashley@gmail.com
universidad nacional de villa maría	licenciatura en administración	09-Feb-20	madeline stevens	female	21	7151	LANGUEYU	jeffreypierce@yahoo.com
universidad nacional de villa maría	medicina	09-Feb-20	michele andrade	female	21	8101	CALDERON	sandrafranklin@yahoo.com
universidad nacional de villa maría	medicina	07-Mar-20	mark parker	male	24	8101	CALDERON	amymartin@hotmail.com
universidad nacional de villa maría	ciencias veterinarias	30-Jul-20	gerald martin	male	21	8101	CALDERON	igibson@gmail.com
universidad nacional de villa maría	licenciatura en ciencias antropológicas	25-Dec-19	brandy hodges	female	21	8101	CALDERON	bpeters@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias de la computación	10-Apr-20	hayden simmons	male	21	5400	DESAMPARADOS	erikarogers@gmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	25-Jun-20	michelle miller	female	21	5400	DESAMPARADOS	kdavis@gmail.com
universidad nacional de villa maría	licenciatura en terapia ocupacional	19-Feb-20	brenda brennan	female	23	5449	AGUANGO	corey58@hotmail.com
universidad nacional de villa maría	medicina	19-Jan-20	carrie pittman	female	21	5449	AGUANGO	katherine46@yahoo.com
universidad nacional de villa maría	contador público	28-Apr-20	joseph frank	male	21	5449	AGUANGO	jacob23@gmail.com
universidad nacional de villa maría	licenciatura en ciencias de la computación	23-Feb-20	william williaon	male	21	5449	AGUANGO	opayne@gmail.com
universidad nacional de villa maría	licenciatura en artes	10-Feb-20	robert mora	male	21	5449	AGUANGO	traviswood@yahoo.com
universidad nacional de villa maría	contador público	22-Feb-20	kayla smith	female	21	3281	CALERA	ftaylor@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias ambientales	10-Jun-20	ryan sheppard	male	21	3281	CALERA	austin75@hotmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	17-Oct-19	jimmy robertson	male	21	3281	CALERA	ygibson@yahoo.com
universidad nacional de villa maría	bioquímica	22-Feb-20	mark peck	male	21	8407	CORRENTOSO	david77@hotmail.com
universidad nacional de villa maría	farmacia	16-Jun-20	joel cook	male	24	8407	CORRENTOSO	reillyamy@yahoo.com
universidad nacional de villa maría	medicina	10-May-20	michelle burton	female	21	5360	CHILECITO	sandovaljason@gmail.com
universidad nacional de villa maría	licenciatura en gestión de agroalimentos	26-Jan-20	robert woodard	male	44	5360	CHILECITO	srubio@yahoo.com
universidad nacional de villa maría	licenciatura en ciencia política	14-Oct-19	amanda cook	female	21	2919	COPACABANA	whitney57@yahoo.com
universidad nacional de villa maría	licenciatura en planificación y diseño del paisaje	02-Apr-20	jonathan huber	male	21	2919	COPACABANA	meganfrederick@yahoo.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	09-Jan-20	michelle foster	female	21	2919	COPACABANA	wendy97@gmail.com
universidad nacional de villa maría	agronomía	06-Mar-20	paula wise	female	21	2919	COPACABANA	joseph44@gmail.com
universidad nacional de villa maría	contador público	31-Oct-19	hannah martin	female	21	2919	COPACABANA	perkinsanthony@gmail.com
universidad nacional de villa maría	licenciatura en ciencia política	20-Oct-19	heather cain	female	30	2531	LANDETA	laurenallen@yahoo.com
universidad nacional de villa maría	licenciatura en administración	13-Apr-20	eric rivera	male	21	1913	ATALAYA	patrick91@gmail.com
universidad nacional de villa maría	medicina	13-Jan-20	valerie wheeler	female	21	3300	ARROYO	dustin32@gmail.com
universidad nacional de villa maría	licenciatura en ciencias antropológicas	31-Jan-20	jaime anderson	male	21	3300	ARROYO	bbird@hotmail.com
universidad nacional de villa maría	medicina	31-Mar-20	elizabeth simpson	female	44	3300	ARROYO	velezkyle@gmail.com
universidad nacional de villa maría	licenciatura en administración	28-Oct-19	donna klein	female	40	3300	ARROYO	ericaday@yahoo.com
universidad nacional de villa maría	licenciatura en producción de bioimagenes	21-Oct-19	christian russo	male	21	4174	AMPATA	susanpatrick@hotmail.com
universidad nacional de villa maría	ciencias veterinarias	06-Dec-19	timothy hill	male	21	4174	AMPATA	vaughnkristen@yahoo.com
universidad nacional de villa maría	licenciatura en musicoterapia	04-Dec-19	elizabeth nguyen	female	21	4174	AMPATA	hoffmanstephanie@hotmail.com
universidad nacional de villa maría	licenciatura en administración	04-Jul-20	 casey garcia	male	30	4174	AMPATA	claytonlewis@gmail.com
universidad nacional de villa maría	licenciatura en ciencias antropológicas	27-Jan-20	ricardo hudson	male	21	6535	BELLOCQ	acoleman@hotmail.com
universidad nacional de villa maría	licenciatura en producción de bioimagenes	27-Oct-19	s brenda myers	female	21	6535	BELLOCQ	bowmanraymond@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias ambientales	30-May-20	katelyn everett	female	21	6535	BELLOCQ	vjohnson@hotmail.com
universidad nacional de villa maría	licenciatura en musicoterapia	12-Apr-20	paul moran	male	21	6535	BELLOCQ	ajones@yahoo.com
universidad nacional de villa maría	ciencias veterinarias	31-Jan-20	walter henry	male	21	6535	BELLOCQ	tjensen@hotmail.com
universidad nacional de villa maría	licenciatura en artes	16-Jun-20	brenda miller	female	21	6535	BELLOCQ	denise31@gmail.com
universidad nacional de villa maría	bioquímica	07-Dec-19	emma rowland	female	24	3718	AMAMBAY	coreywinters@hotmail.com
universidad nacional de villa maría	medicina	15-Feb-20	jessica lester	female	21	7226	GORCHS	blanchardjulia@yahoo.com
universidad nacional de villa maría	actuario	03-Feb-20	john mann	male	21	7226	GORCHS	anthony51@gmail.com
universidad nacional de villa maría	licenciatura en artes	08-Nov-19	teresa johnson	female	21	1686	HURLINGHAM	vjones@yahoo.com
universidad nacional de villa maría	ingeniería en informática	28-Nov-19	rachel weber	female	21	1686	HURLINGHAM	ronnie29@yahoo.com
universidad nacional de villa maría	licenciatura en ciencia política	20-Mar-20	andrew davis	male	19	5425	ALBARRACIN	rhondabailey@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias de la computación	10-Nov-19	henry wilson	male	35	5425	ALBARRACIN	cody91@yahoo.com
universidad nacional de villa maría	licenciatura en artes	26-Nov-19	kenneth reed	male	21	5425	ALBARRACIN	eclay@gmail.com
universidad nacional de villa maría	contador público	11-Nov-19	caitlin cisneros	female	21	5425	ALBARRACIN	jamiehaas@gmail.com
universidad nacional de villa maría	licenciatura en ciencias biológicas	08-Jun-20	jessica cook	female	29	5425	ALBARRACIN	qduarte@hotmail.com
universidad nacional de villa maría	licenciatura en musicoterapia	02-Jan-20	nicole mcdowell	female	21	4237	CORTADERAS	smithariel@gmail.com
universidad nacional de villa maría	licenciatura en ciencias biológicas	12-Jul-20	courtney moses	female	23	4237	CORTADERAS	jeremywood@gmail.com
universidad nacional de villa maría	farmacia	14-Jul-20	monica berry	female	21	4237	CORTADERAS	brenda13@gmail.com
universidad nacional de villa maría	licenciatura en ciencias de la computación	17-May-20	joshua ellis	male	21	4237	CORTADERAS	austinlopez@gmail.com
universidad nacional de villa maría	licenciatura en gestión de agroalimentos	26-Mar-20	stephen hamilton	male	21	5771	ALANICES	andrewwhite@yahoo.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	16-Apr-20	amy smith	female	21	5771	ALANICES	christopherrichardson@gmail.com
universidad nacional de villa maría	técnico para bioterios	29-Dec-19	barbara klein	female	21	5771	ALANICES	kandrews@hotmail.com
universidad nacional de villa maría	licenciatura en ciencia política	06-Jan-20	stacy collins	female	32	5771	ALANICES	stewartanthony@gmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	27-Jun-20	nicholas mccarty	male	21	5873	ISLA	jason86@yahoo.com
universidad nacional de villa maría	contador público	14-Apr-20	melissa lloyd	female	21	5873	ISLA	wsnow@gmail.com
universidad nacional de villa maría	licenciatura en kinesiología y fisiatría	30-May-20	andrew moore	male	21	5873	ISLA	gomezvictoria@gmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	07-Oct-19	victoria santos	female	21	2138	CARCARAÑA	brookskristen@yahoo.com
universidad nacional de villa maría	licenciatura en ciencia política	13-Nov-19	jason johnson	male	20	2138	CARCARAÑA	danielskevin@gmail.com
universidad nacional de villa maría	licenciatura en ciencia política	14-Nov-19	brianna miller	female	21	2138	CARCARAÑA	wglenn@gmail.com
universidad nacional de villa maría	medicina	23-Oct-19	carolyn kelley	female	21	2138	CARCARAÑA	dereksalazar@hotmail.com
universidad nacional de villa maría	técnico para bioterios	12-Feb-20	victoria tran	female	21	2138	CARCARAÑA	nphillips@gmail.com
universidad nacional de villa maría	licenciatura en producción de bioimagenes	13-Jan-20	ann gallagher	female	21	2138	CARCARAÑA	tgarcia@gmail.com
universidad nacional de villa maría	licenciatura en ciencia y tecnología de alimentos	20-Oct-19	lori jarvis	female	21	4716	AMADORES	lrivera@yahoo.com
universidad nacional de villa maría	licenciatura en producción de bioimagenes	28-Jun-20	robin graves	female	21	4716	AMADORES	reevestammy@gmail.com
universidad nacional de villa maría	licenciatura en ciencia y tecnología de alimentos	22-Jan-20	jessica kelly dds	female	21	4716	AMADORES	quinnsherry@gmail.com
universidad nacional de villa maría	ingeniería en informática	05-Feb-20	michael ross	male	21	4716	AMADORES	patriciagriffith@yahoo.com
universidad nacional de villa maría	licenciatura en producción de bioimagenes	21-Jul-20	sharon wilkerson	female	50	4716	AMADORES	stewartbarbara@gmail.com
universidad nacional de villa maría	ingeniería electrónica	09-Feb-20	brenda dominguez	female	28	3550	ALLENDE	thomasstafford@hotmail.com
universidad nacional de villa maría	diseño de imagen y sonido	18-Nov-19	robert smith	male	50	3550	ALLENDE	contrerasjames@yahoo.com
universidad nacional de villa maría	licenciatura en administración	28-May-20	brandy brown	female	30	2915	AGUIRREZABALA	james21@hotmail.com
universidad nacional de villa maría	actuario	23-Feb-20	emily harris md	female	21	2915	AGUIRREZABALA	katie05@yahoo.com
universidad nacional de villa maría	diseño de imagen y sonido	02-Nov-19	karen walker	female	21	2915	AGUIRREZABALA	longtami@gmail.com
universidad nacional de villa maría	licenciatura en kinesiología y fisiatría	20-Feb-20	kristen perez	female	21	2456	ESMERALDA	qkeller@gmail.com
universidad nacional de villa maría	ingeniería electrónica	05-Jul-20	adam maynard	male	21	2456	ESMERALDA	penny56@hotmail.com
universidad nacional de villa maría	ingeniería mecánica	28-Jan-20	kyle massey	male	21	2456	ESMERALDA	clucas@yahoo.com
universidad nacional de villa maría	agronomía	21-Oct-19	kimberly fleming	female	21	2456	ESMERALDA	pmolina@gmail.com
universidad nacional de villa maría	licenciatura en artes	10-Oct-19	john mathews	male	34	7220	FUNKE	michellepeters@yahoo.com
universidad nacional de villa maría	licenciatura en ciencias antropológicas	12-May-20	jessica patel	female	20	7220	FUNKE	qhughes@hotmail.com
universidad nacional de villa maría	ingeniería electrónica	03-Nov-19	justin ellis	male	19	7220	FUNKE	elizabethcampbell@hotmail.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	04-Nov-19	jacob horn	male	19	7220	FUNKE	douglaschapman@hotmail.com
universidad nacional de villa maría	licenciatura en ciencias geológicas	09-Jul-20	mark mckee	male	21	3412	ALBARDON	darrellhaynes@gmail.com
universidad nacional de villa maría	licenciatura en terapia ocupacional	05-Jun-20	heather kelley	female	21	3412	ALBARDON	rmiller@gmail.com
universidad nacional de villa maría	bioquímica	13-Dec-19	susan braun	female	21	3042	ABIPONES	jeremy68@yahoo.com
universidad nacional de villa maría	bioquímica	08-Nov-19	ashley garcia	female	21	3042	ABIPONES	smurray@yahoo.com
universidad nacional de villa maría	agronomía	11-Oct-19	krista dunlap	female	28	2119	ARMINDA	wsmith@hotmail.com
universidad nacional de villa maría	actuario	29-Dec-19	kristin boyer	female	21	2119	ARMINDA	carolyngood@hotmail.com
universidad nacional de villa maría	diseño de imagen y sonido	12-May-20	tracy lucas	female	21	2119	ARMINDA	scottkyle@gmail.com
universidad nacional de villa maría	contador público	17-Jul-20	elaine newman	female	21	2119	ARMINDA	herrerajane@yahoo.com
universidad nacional de villa maría	arquitectura	16-Jul-20	leah stevens	female	21	3503	BARRANQUERAS	waterslisa@gmail.com
universidad nacional de villa maría	ciencias veterinarias	19-Nov-19	jaime johnson	female	21	3503	BARRANQUERAS	paul11@hotmail.com
universidad nacional de villa maría	diseño industrial	14-Feb-20	pam bell	female	21	3503	BARRANQUERAS	bwoods@yahoo.com
universidad nacional de villa maría	actuario	13-Nov-19	alison dickerson	female	21	3503	BARRANQUERAS	rebecca06@hotmail.com
universidad nacional de villa maría	agronomía	26-Nov-19	benjamin morris	male	21	3503	BARRANQUERAS	igiles@gmail.com
universidad nacional de villa maría	técnico para bioterios	26-Jun-20	jamie austin	female	21	2824	BRITOS	wmullen@yahoo.com
universidad nacional de villa maría	licenciatura en relaciones del trabajo	25-Jan-20	julian mitchell	male	41	2824	BRITOS	cranejoyce@hotmail.com
universidad nacional de villa maría	licenciatura en psicología	11-Feb-20	diana evans	female	19	6070	BALSA	wyattgarrett@gmail.com
universidad nacional de villa maría	arquitectura	30-Jul-20	jack kim	male	21	6070	BALSA	qwilliams@hotmail.com
universidad nacional de villa maría	licenciatura en psicología	22-Jan-20	michael ellison	male	38	6231	CUENCA	mitchellwang@hotmail.com
universidad nacional de villa maría	agronomía	29-Oct-19	allison lopez	female	29	6231	CUENCA	deborah59@yahoo.com
universidad nacional de villa maría	licenciatura en ciencia y tecnología de alimentos	13-Nov-19	christy green	female	21	6231	CUENCA	zhayden@hotmail.com
universidad nacional de villa maría	contador público	27-Oct-19	karen robinson	female	21	7311	CHILLAR	scottkyle@yahoo.com
universidad nacional de villa maría	arquitectura	22-May-20	loretta ford	female	46	7311	CHILLAR	johnshelton@hotmail.com
universidad nacional de villa maría	licenciatura en artes	27-Jun-20	ashley young	female	21	7311	CHILLAR	jasonsullivan@hotmail.com
universidad nacional de villa maría	licenciatura en ciencia y tecnología de alimentos	25-Dec-19	seth myers	male	21	7311	CHILLAR	markshelton@yahoo.com
universidad nacional de villa maría	diseño de imagen y sonido	26-Oct-19	ashley gilbert	female	21	4516	CAIMANCITO	powersmatthew@gmail.com
universidad nacional de villa maría	actuario	26-Oct-19	erin martin	female	22	7307	CROTTO	kristen72@gmail.com
universidad nacional de villa maría	licenciatura en gestión de agroalimentos	25-Mar-20	karen wall	female	21	7307	CROTTO	xjones@hotmail.com
universidad nacional de villa maría	actuario	16-Dec-19	sharon perez	female	40	4144	AMBERES	ortegaedward@hotmail.com
universidad nacional de villa maría	licenciatura en psicología	01-Jul-20	william cherry	male	21	4144	AMBERES	derekriley@yahoo.com
universidad nacional de villa maría	contador público	09-Mar-20	 jon vasquez	male	21	4144	AMBERES	jjohnson@yahoo.com
universidad nacional de villa maría	diseño de imagen y sonido	10-Nov-19	alyssa jordan	female	21	4144	AMBERES	marshalllauren@gmail.com
universidad nacional de villa maría	licenciatura en kinesiología y fisiatría	13-Feb-20	richard hernandez	male	21	2618	CARMEN	codysmith@yahoo.com
universidad nacional de villa maría	licenciatura en ciencia y tecnología de alimentos	07-Jul-20	madison kelly	female	21	2618	CARMEN	bradleyferrell@yahoo.com
universidad nacional de villa maría	bioquímica	01-Jun-20	catherine gallagher	female	21	6727	GOUIN	douglasglenn@hotmail.com
universidad nacional de villa maría	ingeniería electrónica	19-Jan-20	thomas mitchell	male	21	6727	GOUIN	sheltonnicole@hotmail.com
universidad nacional de villa maría	licenciatura en administración	14-Jun-20	brandon case	male	21	1903	ABASTO	jamie52@gmail.com
universidad nacional de villa maría	diseño de imagen y sonido	18-Nov-19	william walker	male	21	1903	ABASTO	warenancy@yahoo.com
universidad nacional de villa maría	licenciatura en musicoterapia	15-Jul-20	daniel rodriguez	male	21	7301	ARIEL	jessica18@hotmail.com
universidad nacional de villa maría	actuario	24-Mar-20	heidi forbes	female	21	7301	ARIEL	greensabrina@gmail.com
universidad nacional de villa maría	contador público	07-Dec-19	jennifer mccall	female	21	7301	ARIEL	jbryant@hotmail.com
