,university,career,inscription_date,first_name,last_name,gender,fecha_nacimiento,age,postal_code,location,email
2263,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,28-Nov-19,JILL_AUSTIN,,F,10-Oct-54,,,CONCEPCION_DEL_BERMEJO,DOROTHY80@YAHOO.COM
2264,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,24-Mar-20,ANGELA_JOHNSON,,F,18-Jan-34,,,BUENA_NUEVA,BETH43@YAHOO.COM
2265,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,04-Jun-20,WILLIAM_ROMAN,,M,20-Jun-08,,,ALMACEN_LA_COLINA,FRANCISCO69@GMAIL.COM
2266,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,30-Oct-19,KEVIN_ROGERS,,M,02-Aug-04,,,CARAHUNCO,SBOYER@HOTMAIL.COM
2267,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,01-Jul-20,CRYSTAL_SANCHEZ,,F,26-Nov-91,,,BARRIO_BATAN,CINDYLOPEZ@HOTMAIL.COM
2268,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,08-Nov-19,ASHLEY_GARCIA,,F,16-Oct-12,,,ABIPONES,SMURRAY@YAHOO.COM
2269,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,28-Apr-20,JOSEPH_FRANK,,M,03-Jun-08,,,AGUANGO,JACOB23@GMAIL.COM
2270,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,16-Dec-19,MARK_FLORES,,M,20-Oct-00,,,EL_DIQUE,MARIAWRIGHT@HOTMAIL.COM
2271,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,21-Oct-19,KIMBERLY_FLEMING,,F,20-Oct-50,,,ESMERALDA,PMOLINA@GMAIL.COM
2272,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_MECÁNICA,01-Jan-20,BRANDON_CARDENAS,,M,26-Jul-09,,,BAHIA_BUSTAMANTE,JOHNCLARK@GMAIL.COM
2273,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,13-Oct-19,TERRY_MORAN,,M,16-Apr-03,,,ARENALES,MATTHEWORTEGA@YAHOO.COM
2274,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,04-Jun-20,HOLLY_PEREZ,,F,04-Mar-14,,,BELLA_VISTA,LISA11@HOTMAIL.COM
2275,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,03-May-20,BRIAN_HORTON,,M,14-Mar-15,,,APEADERO_LAS_CHIMBAS,ENGLISHTRACY@YAHOO.COM
2276,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,22-Jul-20,ANDREA_SWEENEY,,F,04-Mar-56,,,EL_DIA,GRANTHILL@GMAIL.COM
2277,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_MECÁNICA,28-Apr-20,JUAN_YOUNG,,M,02-Aug-42,,,MONTE_CHINGOLO,PAULDAUGHERTY@HOTMAIL.COM
2278,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,30-May-20,TODD_CANTRELL,,M,23-Jul-66,,,ARBOL_SOLO,VICTORIA07@HOTMAIL.COM
2279,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,06-Jul-20,VICTOR_RODRIGUEZ,,M,10-Nov-95,,,IRENEO_PORTELA,ZSIMMONS@GMAIL.COM
2280,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,16-May-20,LISA_LAM,,F,23-Dec-52,,,CHAMICAL,IAN84@GMAIL.COM
2281,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,07-Nov-19,MARY_JEFFERSON,,F,22-Aug-19,,,EL_ZORRO,YHOOPER@HOTMAIL.COM
2282,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,02-Jun-20,BEVERLY_VILLEGAS,,F,16-Oct-66,,,PASO_DEL_REY,ANDERSONROBERT@YAHOO.COM
2283,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,18-Jul-20,CARMEN_HENRY,,F,20-Jun-46,,,ARROYO_MAL_PASO,GOODMANGRANT@GMAIL.COM
2284,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,MEDICINA,07-Oct-19,KRISTIN_GRANT,,F,19-Nov-51,,,LA_PLATA,AMANDA37@YAHOO.COM
2285,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,26-Mar-20,DAVID_CARTER,,M,14-Sep-43,,,LOS_POLVORINES,CESAR54@HOTMAIL.COM
2286,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,11-Nov-19,CAITLIN_CISNEROS,,F,17-Jun-09,,,ALBARRACIN,JAMIEHAAS@GMAIL.COM
2287,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,07-May-20,JOHN_VANCE,,M,18-Oct-95,,,RICARDO_ROJAS,CHELSEAPHILLIPS@HOTMAIL.COM
2288,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,08-Dec-19,STACEY_CHAVEZ,,F,02-Aug-88,,,EL_ALTILLO,EVELYN47@HOTMAIL.COM
2289,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,26-Apr-20,ERIK_RUBIO,,M,04-Jul-91,,,CAMPO_HORQUESCO,MORGANHEIDI@HOTMAIL.COM
2290,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,16-May-20,BRENDA_JONES,,F,09-Sep-14,,,CAPITAN_BERMUDEZ,AARON94@YAHOO.COM
2291,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,21-Jun-20,DAVID_HODGE,,M,26-Mar-07,,,COLONIA_MARGARITA,BANKSTARA@HOTMAIL.COM
2292,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,21-Jul-20,GAVIN_CARLSON,,M,02-May-78,,,ANCON,KAYLAGARCIA@HOTMAIL.COM
2293,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,19-Jul-20,NICOLE_FRANCO,,F,21-Jul-69,,,ARQUEDAS,SAUNDERSKATELYN@GMAIL.COM
2294,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,22-Jan-20,CYNTHIA_KELLY,,F,15-Feb-38,,,ANTONIO_CARBONI,GANDERSON@HOTMAIL.COM
2295,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,05-Oct-19,LINDSAY_RHODES,,F,26-Aug-28,,,COLONIA_MACKINLAY,TREVORCALLAHAN@YAHOO.COM
2296,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,24-Apr-20,KENNETH_HATFIELD,,M,19-Nov-96,,,ALGARROBO,ASHLEYPHILLIPS@YAHOO.COM
2297,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,12-Mar-20,DANNY_TATE,,M,05-Mar-23,,,HUASA_PAMPA_NORTE,MELISSADAVIS@YAHOO.COM
2298,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,25-Oct-19,NICOLE_MASON,,F,12-May-09,,,ARROYO_CHALIA,CHERYLOLSON@GMAIL.COM
2299,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,02-Mar-20,SARA_MAY,,F,21-Jun-16,,,CAÑADA_LA_RICA,LAURAANDERSON@HOTMAIL.COM
2300,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,24-Jan-20,ANDREA_SAVAGE,,F,11-Jan-65,,,BAHIA_LAPATAIA,GOMEZMARCO@GMAIL.COM
2301,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,25-Apr-20,MELINDA_NGUYEN,,F,08-Aug-33,,,CASCADA_LOS_CANTAROS,QHOLLOWAY@YAHOO.COM
2302,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,23-Jul-20,MISS_KATHLEEN_COOPER,,F,09-Oct-26,,,GARCIA_DEL_RIO,BRIANNARILEY@YAHOO.COM
2303,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,15-Jul-20,DAVID_EVANS,,M,03-Feb-23,,,CARBOMETAL,FWILSON@GMAIL.COM
2304,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,11-Nov-19,MICHAEL_HURST,,M,19-Nov-98,,,ALMACEN_LA_COLINA,JMCLAUGHLIN@YAHOO.COM
2305,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,12-Jun-20,DERRICK_ARROYO,,M,23-Jan-10,,,LA_QUERENCIA,PHANEY@HOTMAIL.COM
2306,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,10-Feb-20,MARK_NICHOLS,,M,05-Oct-65,,,CORBETT,HANNAHNICHOLS@YAHOO.COM
2307,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,28-Jul-20,WESLEY_KING,,M,21-Sep-48,,,ARROYO_CORRALITO,RODNEYDELEON@HOTMAIL.COM
2308,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,16-Mar-20,WENDY_BISHOP,,F,05-Jun-43,,,BECCAR,XBROOKS@HOTMAIL.COM
2309,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,11-Jun-20,STEPHEN_THOMAS,,M,17-Oct-60,,,GABOTO,DAVID67@GMAIL.COM
2310,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,23-Dec-19,JAMES_MASON,,M,04-Jul-41,,,ATALIVA_ROCA,NALEXANDER@YAHOO.COM
2311,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,15-Jun-20,JOSHUA_PEREZ,,M,03-Apr-47,,,ESTACION_CHRISTOPHERSEN,SHANNON76@HOTMAIL.COM
2312,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,04-Feb-20,JENNIFER_HORNE,,F,23-Apr-11,,,CAMERON,MICHAEL73@HOTMAIL.COM
2313,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,11-Nov-19,DOROTHY_SMITH,,F,20-Jul-04,,,EL_PERDIDO_EST_JOSE_GUISASOLA,BKING@YAHOO.COM
2314,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_MECÁNICA,27-Feb-20,KRISTIN_CHANG,,F,06-Nov-42,,,INGENIO_LA_PROVIDENCIA,FHENRY@GMAIL.COM
2315,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,20-Dec-19,GAIL_MORA,,F,12-May-05,,,RIO_TALA,JAMES40@HOTMAIL.COM
2316,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,22-Feb-20,DANIELLE_HUNTER,,F,16-May-92,,,BURZACO,TYRONE99@YAHOO.COM
2317,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,16-Dec-19,AUSTIN_CRAWFORD,,M,12-Feb-16,,,COLONIA_HANSEN,UHAYES@HOTMAIL.COM
2318,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,MEDICINA,10-Dec-19,JEREMY_RICHARDSON,,M,26-Oct-73,,,12_DE_OCTUBRE,DOWNSJOSE@GMAIL.COM
2319,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,MEDICINA,22-May-20,HEATHER_HAMPTON,,F,08-May-87,,,ABO_NEZU,CVAUGHN@YAHOO.COM
2320,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,03-Jul-20,CORY_DUNN,,M,12-Dec-44,,,MERLO,OGARCIA@YAHOO.COM
2321,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,01-Jul-20,WILLIAM_CHERRY,,M,12-Apr-31,,,AMBERES,DEREKRILEY@YAHOO.COM
2322,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,22-Oct-19,TIMOTHY_CERVANTES,,M,19-Dec-73,,,ESTACION_CHRISTOPHERSEN,RGARCIA@YAHOO.COM
2323,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,06-Feb-20,MARISA_BLACKWELL,,F,03-Nov-95,,,BONIFACIO,INELSON@GMAIL.COM
2324,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,20-Mar-20,CHARLES_FARMER,,M,28-Jan-22,,,RANELAGH,WILSONLARRY@GMAIL.COM
2325,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,28-Jan-20,DANIEL_WALKER,,M,14-Jan-49,,,AVANZADA,CHARRIS@YAHOO.COM
2326,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,08-Oct-19,ROBIN_HERNANDEZ,,F,24-Apr-87,,,CANTERA_VILLALONGA,ERIC23@HOTMAIL.COM
2327,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,19-Mar-20,MARGARET_WATSON,,F,23-Jun-97,,,CAMPO_UBAJO,JILLPATTERSON@YAHOO.COM
2328,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,29-Nov-19,JOSHUA_LAWRENCE,,M,03-Jan-96,,,EMPALME,DAWSONCARLY@GMAIL.COM
2329,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,07-Apr-20,REGINALD_WILLIAMS,,M,20-Nov-92,,,CAILOMUTA,CHANGGEORGE@YAHOO.COM
2330,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,24-Nov-19,TAYLOR_FRANCIS,,M,04-Mar-12,,,BETBEDER,TUCKERKIARA@YAHOO.COM
2331,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,28-Nov-19,RACHEL_WEBER,,F,26-May-10,,,HURLINGHAM,RONNIE29@YAHOO.COM
2332,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,24-Feb-20,WILLIAM_ROWE,,M,27-Jan-15,,,EL_CAMOATI,HINTONTAMMY@HOTMAIL.COM
2333,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,17-Mar-20,SHARON_PRICE,,F,27-Apr-02,,,CAMET,GRODRIGUEZ@GMAIL.COM
2334,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,07-Feb-20,KELLY_ALLEN,,F,20-Mar-93,,,AGUA_BLANCA,MELANIEROBERTS@GMAIL.COM
2335,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,17-Feb-20,MELISSA_HOWARD,,F,06-Mar-43,,,PUNTA_DE_LOS_LLANOS,WELLSCRAIG@HOTMAIL.COM
2336,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,08-Oct-19,BRANDON_CHAVEZ,,M,09-Mar-85,,,GARCIA_DEL_RIO,CAROLYN44@YAHOO.COM
2337,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PSICOLOGÍA,14-Oct-19,ANDREW_MURPHY,,M,04-Jan-08,,,ALZAGA,BAILEYLEBLANC@YAHOO.COM
2338,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,06-Jan-20,ANTHONY_MAY,,M,04-Jul-71,,,SAN_CLEMENTE_DEL_TUYU,JESSICA48@YAHOO.COM
2339,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,23-Jun-20,MEGAN_SANDOVAL,,F,19-May-30,,,3_DE_MAYO,RICHARD58@YAHOO.COM
2340,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,19-Dec-19,TERESA_ROBINSON,,F,11-Jun-02,,,SAN_LORENZO,LAURA48@YAHOO.COM
2341,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,20-Dec-19,WILLIAM_KELLEY,,M,28-Jul-94,,,REALICO,REGINALDZAMORA@HOTMAIL.COM
2342,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,19-Jul-20,BRIDGET_JAMES,,F,08-Mar-80,,,COLONIA_LOTE_12,VADAMS@HOTMAIL.COM
2343,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,26-Oct-19,KENNETH_PARKS,,M,11-Jan-09,,,COLONIA_BOMBAL_Y_TABANERA,FROSS@YAHOO.COM
2344,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,MEDICINA,03-Jul-20,SUSAN_HOLT,,F,28-Mar-98,,,AZTEAZU,MITCHELLKEVIN@YAHOO.COM
2345,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,02-Dec-19,SCOTT_KENNEDY,,M,26-Aug-90,,,CENTENARIO,DAWNOWEN@GMAIL.COM
2346,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,24-Apr-20,MIGUEL_CHUNG,,M,18-Sep-95,,,ALABAMA,NICOLE20@GMAIL.COM
2347,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,31-Dec-19,BRANDON_PERRY,,M,17-Feb-82,,,JUAN_E_BARRA,WILLIAM42@YAHOO.COM
2348,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,24-Jan-20,REGINA_MOORE,,F,30-Jun-25,,,COLONIA_ADOLFO_ALSINA,GLYONS@GMAIL.COM
2349,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,04-Jun-20,ASHLEY_JACKSON,,F,13-Aug-10,,,BATERIAS,KELSEYPAGE@YAHOO.COM
2350,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,19-Apr-20,DAVID_BARTLETT,,M,27-Dec-52,,,NELSON,AGUIRREDAVID@HOTMAIL.COM
2351,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_MECÁNICA,07-Apr-20,DUSTIN_SHAFFER,,M,20-Apr-08,,,LA_PELADA,DUKECHRISTINA@YAHOO.COM
2352,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,25-Dec-19,BRANDY_HODGES,,F,03-Apr-33,,,CALDERON,BPETERS@YAHOO.COM
2353,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,01-Jun-20,ALICE_FLORES,,F,26-May-78,,,AGUSTONI,COOKRACHEL@GMAIL.COM
2354,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,10-Nov-19,HOWARD_DAWSON,,M,20-Jan-06,,,SALADILLO_NORTE,WHEELERTIMOTHY@GMAIL.COM
2355,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PLANIFICACIÓN_Y_DISEÑO_DEL_PAISAJE,21-Oct-19,CHRISTOPHER_JOHNSON,,M,23-Apr-75,,,VILLA_LYNCH,NATALIEGEORGE@GMAIL.COM
2356,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,27-May-20,ANDREA_SANCHEZ,,F,28-Jun-44,,,LOS_CARDOS,BRITTANY29@GMAIL.COM
2357,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,10-May-20,SHEILA_HALL,,F,08-Oct-68,,,EL_ARBOLITO,PHYLLISMOORE@YAHOO.COM
2358,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_MECÁNICA,13-Jan-20,LISA_JENNINGS,,F,04-May-17,,,EL_ALTO,AWALLACE@YAHOO.COM
2359,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,12-Nov-19,JARED_BULLOCK,,M,12-Nov-03,,,COMODORO_RIVADAVIA,JOSEPHPHILLIPS@GMAIL.COM
2360,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,17-Nov-19,RYAN_MOORE,,M,09-Jun-83,,,LA_COLINA,MICHAEL73@HOTMAIL.COM
2361,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,FARMACIA,25-Nov-19,VANESSA_LOPEZ,,F,10-Jul-04,,,COLONIA_BERRO,WESTJEFFREY@HOTMAIL.COM
2362,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,03-May-20,JEFFREY_NIXON,,M,28-Dec-34,,,AGUA_DE_LAS_PALOMAS,ERICVINCENT@HOTMAIL.COM
2363,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,15-Jul-20,ALEXANDRA_BROWN,,F,22-Aug-18,,,BASE_AEREA_TENIENTE_MATIENZO,VICKIPIERCE@GMAIL.COM
2364,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_Y_TECNOLOGÍA_DE_ALIMENTOS,04-Jul-20,ALEXANDRA_TURNER,,F,01-Mar-86,,,ARBOL_VERDE,ORTIZANDREW@GMAIL.COM
2365,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,11-May-20,ZACHARY_BECK,,M,17-Apr-03,,,ARROYO_SAN_JUAN,HEIDI86@GMAIL.COM
2366,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,06-Jun-20,ROBERTO_EDWARDS_DVM,,M,08-Sep-44,,,AGUA_SEBALLE,HERNANDEZJULIA@HOTMAIL.COM
2367,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,06-Jul-20,WILLIAM_COLLINS,,M,24-Mar-16,,,BERNARDO_LARROUDE,KEVINDECKER@HOTMAIL.COM
2368,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,25-Apr-20,MARIA_MORENO,,F,24-Jul-73,,,9_DE_JULIO,VPARKER@YAHOO.COM
2369,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,02-Dec-19,TROY_HARRISON,,M,01-Jul-35,,,CAÑETE,JOHN25@GMAIL.COM
2370,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,21-Feb-20,CHRISTINE_MEYER,,F,01-Jul-15,,,HARAS_SAN_JACINTO,DGONZALEZ@YAHOO.COM
2371,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,09-Jul-20,STEPHANIE_MITCHELL,,F,19-May-33,,,BUENA_VISTA,BARKERMELISSA@HOTMAIL.COM
2372,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,19-Apr-20,DAVID_BARTON,,M,17-Oct-37,,,CANGREJILLOS,TAYLORPETER@HOTMAIL.COM
2373,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,03-Mar-20,MERCEDES_ATKINSON,,F,11-Jan-85,,,CONDARCO,BROWNRICK@GMAIL.COM
2374,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,19-Jan-20,RACHEL_JOHNSON,,F,17-Jan-45,,,SUNDBLAD,LATASHA73@GMAIL.COM
2375,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,17-Oct-19,STEVEN_STUART,,M,20-Feb-41,,,CRISTOLIA,BROOKSKENNETH@GMAIL.COM
2376,UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,27-Jun-20,EMILY_GARCIA,,F,21-Mar-45,,,QUIÑIHUAL_ESTACION,UJOHNSON@GMAIL.COM
